"","X","thresh","start_time","end_time","id","centr","conflict","state","turn","dur","ang_vel","outcome","dist2pred","dist2fc","diff_flock_start","diff_flock_end","fl_turn","mainFlock_size","subFlock_size","dist_group","fl_size"
"143",4065,2,134.6,137.6,1,4.75343,1,2,-0.577229066863687,3,-0.192409688954562,"split",24.4387,3.59386,4.56163323912243,37.4358216416171,32.296959335631,9,9,"20-30","s"
"144",4067,2,220.6,223,1,6.40538,0,2,98.0544686685634,2.40000000000001,40.8560286119013,"split",76.3768,6.6754,-4.14153750392941,-101.693520061677,0.502486110815597,6,6,">60","s"
"145",4070,2,55.6,58.8,2,5.52047,0,2,9.67817671485386,3.2,3.02443022339183,"split",40.5468,4.69591,-2.35710925439163,77.3022419540498,89.3375279232953,10,10,"40-50","s"
"146",4072,2,334.6,337.2,2,9.45067,1,2,6.69815935403948,2.59999999999997,2.57621513616907,"split",67.1663,6.38475,-6.58185188851784,-30.8974354411972,-17.6174241986398,9,9,">60","s"
"147",4073,2,412.4,415.6,2,8.57136,1,2,4.07496254124253,3.20000000000005,1.27342579413827,"split",37.6507,5.46399,-0.00233530050203721,59.3765938542293,63.4538916959739,10,10,"30-40","s"
"148",4074,2,62,63.6,3,5.74154,0,2,-49.4484801767637,1.6,-30.9053001104773,"split",436.075,5.69364,2.26515510863178,15.3869448919859,-36.3266903934096,9,9,">60","s"
"149",4076,2,202.8,206.8,3,1.40503,0,2,-12.6393490906098,4,-3.15983727265245,"split",56.0087,1.46963,0.635331203634365,17.2183623937171,3.94368209947291,9,9,"50-60","s"
"150",4078,2,57,58.2,4,1.45454,1,2,61.5245647997456,1.2,51.2704706664546,"split",39.2577,3.27821,3.06134237537771,7.68631686961028,66.1495392939782,10,10,"30-40","s"
"151",4082,2,89,91.4,5,1.26887,1,2,56.9447676472499,2.40000000000001,23.7269865196874,"split",92.2234,0.654485,-9.11482226137812,-61.6013329372815,4.45825697134654,10,10,">60","s"
"152",4083,2,138.4,140.8,5,5.23424,1,2,12.5250107410654,2.40000000000001,5.21875447544388,"split",38.096,6.69318,2.94306059676659,79.6509564298102,89.232906574109,8,8,"30-40","s"
"153",4085,2,218,221,5,12.3082,0,2,1.10642487834375,3,0.36880829278125,"split",45.9521,9.32683,-6.18418537638291,94.148635232552,101.439245487279,8,8,"40-50","s"
"154",4087,2,287.6,289.6,6,4.23523,1,2,3.04282555731412,2,1.52141277865706,"split",54.5581,4.20871,-5.61247457126235,20.973809006792,29.6291091353685,7,7,"50-60","s"
"155",4089,2,316.8,320.6,7,12.6508,0,2,-4.81534882749447,3.80000000000001,-1.26719705986696,"split",30.2001,11.7364,-18.7742201184806,14.5927718218836,28.5516431128697,8,8,"30-40","s"
"156",4091,2,70.8,72.8,8,3.83279,0,2,-0.679669273069526,2,-0.339834636534763,"split",578.486,0.986431,5.18080649796433,-32.9891071809988,-38.8495829520326,10,10,">60","s"
"157",4092,2,131.6,133.6,8,1.2027,0,2,59.2080208645926,2,29.6040104322963,"split",28.826,0.828186,-11.0668112610492,-108.211257600499,-37.9364254748574,10,10,"20-30","s"
"158",4094,2,319.8,321.6,8,5.75641,0,2,13.4127023696695,1.80000000000001,7.45150131648298,"split",30.589,3.66083,1.52908354176764,10.2069045316695,22.0905233595714,7,7,"30-40","s"
"159",4095,2,476.8,479,8,2.73964,1,2,-3.55891300137251,2.19999999999999,-1.61768772789661,"split",32.989,5.57895,7.25942603132587,-25.94196370565,-36.7603027383484,8,8,"30-40","s"
"160",4096,2,154.6,158.2,9,1.63658,0,2,-11.3727752156607,3.59999999999999,-3.15910422657243,"split",129.607,2.26108,2.10016429654891,3.02490623351579,-10.4480332786939,4,4,">60","s"
"161",4097,2,253.8,255.4,9,5.81727,0,2,-56.1221833932425,1.59999999999999,-35.0763646207767,"split",21.1526,4.73413,5.04008936462771,20.7973639465571,-40.3649088113132,9,9,"20-30","s"
"162",4098,2,354,355,9,0.514186,0,2,19.2087660833003,1,19.2087660833003,"split",54.5877,1.94668,-3.60923362182462,-26.0121047225271,-3.19410501740216,9,9,"50-60","s"
"163",4099,2,435.8,437,9,3.01204,0,2,-1.69947400703775,1.19999999999999,-1.41622833919814,"split",30.2191,2.62122,5.18983762611671,-29.7378619919749,-36.6271736251294,10,10,"30-40","s"
"164",4100,2,452,454.2,9,7.18272,0,2,-8.6569167987488,2.19999999999999,-3.93496218124948,"split",58.9856,4.55721,7.42769127581991,2.19020523769264,-13.8944028368761,10,10,"50-60","s"
"165",4101,2,469.4,471.2,9,14.9346,0,2,50.9251146556356,1.80000000000001,28.2917303642418,"split",7.56509,7.07228,-5.48274946679676,-39.855440170213,16.5524239522194,9,9,"<10","s"
"166",4103,2,356,357.4,0,1.0965,1,2,28.6445395897499,1.39999999999998,20.4603854212503,"split",47.7138,0.951866,-1.37103719976045,NA,NA,9,9,"40-50","s"
"167",4108,2,103.6,105.8,2,2.48921,0,2,2.07224388632982,2.2,0.941929039240826,"split",51.472,1.39317,-6.5568019917399,-42.4023322720142,-33.7732863939445,8,8,"50-60","s"
"168",4109,2,207.8,211,2,0.933248,0,2,-29.6772792373251,3.19999999999999,-9.27414976166412,"split",55.5866,1.02078,0.949062569747901,12.5377938695627,-18.0885479375102,10,10,"50-60","s"
"169",4110,2,235.2,237.6,2,2.21127,0,2,-152.423979809133,2.40000000000001,-63.5099915871386,"split",22.9771,4.11955,-10.9007921286451,-178.238590730563,40.2382215889495,10,10,"20-30","s"
"170",4111,2,29.8,31.6,3,2.0321,0,2,98.6186798098035,1.8,54.7881554498908,"split",60.7213,1.60018,-9.44567425370266,-37.2833628297928,70.7809912337133,9,9,">60","s"
"171",4112,2,359.6,361.8,4,2.88015,1,2,-29.7136834120139,2.19999999999999,-13.5062197327337,"split",64.8836,2.17187,9.63564075730531,NA,NA,8,8,">60","s"
"172",4113,2,395,397.2,4,1.33643,0,2,-89.6177329945689,2.19999999999999,-40.7353331793497,"split",56.7608,1.26924,6.41764552010098,31.9880437114616,-64.0473348032082,9,9,"50-60","s"
"173",4114,2,40.4,41.8,5,7.56329,1,2,1.20981138186923,1.4,0.864150987049454,"split",142.169,6.95295,-2.41241003827053,-17.7732786365806,-14.1510572164408,6,6,">60","s"
"174",4115,2,91.2,93.8,5,1.20426,1,2,12.8980695864684,2.59999999999999,4.96079599479555,"split",51.2542,1.86328,-9.04171617375615,-26.9583610041158,-5.01857524389124,8,8,"50-60","s"
"175",4116,2,254.4,256.2,5,2.34238,1,2,-27.0620320868846,1.79999999999998,-15.0344622704916,"split",33.3609,2.05121,3.74840200194059,15.5217245924727,-15.2887094963525,8,8,"30-40","s"
"176",4118,2,376,378.2,5,1.20049,1,2,0.253659389255595,2.19999999999999,0.115299722388907,"split",49.2634,1.05588,-7.68694173976426,-6.4379984209708,1.50260270804906,9,9,"40-50","s"
"177",4119,2,487.2,490.8,5,0.887428,0,2,24.5160534462188,3.60000000000002,6.81001484617185,"split",501.891,1.65969,-3.09434761609221,-47.7182019385611,-20.1078008762501,10,10,">60","s"
"178",4121,2,139.4,142.4,7,1.78587,0,2,-5.98581073380344,3,-1.99527024460115,"split",40.549,3.50666,-12.4615758208263,-50.9028883961866,-44.4271233091638,10,10,"40-50","s"
"179",4124,2,9.8,12.4,8,2.60996,1,2,-22.9602145146541,2.6,-8.83085173640544,"split",669.736,2.3084,13.5870369201271,77.6904717648908,41.1432203301096,10,10,">60","s"
"180",4126,2,299.6,302.4,8,6.91169,1,2,9.26184533670058,2.79999999999995,3.30780190596455,"split",45.9871,3.86202,-5.03628141315466,NA,NA,10,10,"40-50","s"
"181",4127,2,333.2,334,8,5.96265,1,2,-1.07992827871127,0.800000000000011,-1.34991034838907,"split",47.3982,3.82091,12.3657738222255,8.50413450394956,-4.94156759698721,10,10,"40-50","s"
"182",4128,2,345.2,349.2,8,7.629,1,2,-90.0561208942139,4,-22.5140302235535,"split",28.6093,4.36235,1.69475416168297,70.4103880288671,-21.3404870270298,10,10,"20-30","s"
"183",4130,2,32,36,9,8.58871,1,2,12.7488318640806,4,3.18720796602015,"split",64.4543,6.90158,-38.1465249573452,40.9680238181703,91.8633806395961,8,8,">60","s"
"184",4132,2,10,12.6,0,1.58952,1,2,8.3430859126814,2.6,3.20887919718515,"split",494.816,1.77665,-1.18011137073642,-48.3771847480337,-38.8539874646159,10,10,">60","s"
"185",4134,2,254,258,0,15.2718,1,2,3.00999224647723,4,0.752498061619308,"split",39.065,9.89463,15.9631341978878,55.9073354457592,42.9541934943486,9,9,"30-40","s"
"186",4137,2,89.4,92.6,1,1.11041,1,2,-5.82955918087274,3.19999999999999,-1.82173724402274,"split",33.2388,1.12216,8.64529239275655,2.87900719337902,-11.5958443802503,10,10,"30-40","s"
"187",4139,2,117.8,119.8,1,2.7208,1,2,2.43473085089185,2,1.21736542544592,"split",38.7233,2.31411,3.03341722722679,30.1937397726761,29.5950533963412,10,10,"30-40","s"
"188",4140,2,177.2,181.2,1,0.816465,0,2,-15.6661608229073,4,-3.91654020572681,"split",41.6152,1.04019,-0.848841756048593,-36.2461671244658,-51.0634861913245,9,9,"40-50","s"
"189",4141,2,311.4,311.8,1,4.14508,1,2,-8.06872041208452,0.400000000000034,-20.1718010302096,"split",29.3776,3.46018,16.7816222474479,16.7977265285874,-8.05261613094509,9,9,"20-30","s"
"190",4142,2,380.6,382,1,1.12629,1,2,-35.0186923551829,1.39999999999998,-25.0133516822739,"split",50.0695,3.90975,4.64099721325831,43.0867752886729,3.42708572023169,10,10,"50-60","s"
"191",4143,2,466.8,470.8,1,11.9479,0,2,-17.575596314193,4,-4.39389907854826,"split",38.9206,11.1087,-3.80779025960803,20.0992158891721,6.33140983458713,5,5,"30-40","s"
"192",4145,2,242.6,242.8,2,0.246033,0,2,-8.96777915890778,0.200000000000017,-44.8388957945351,"split",457.303,0.444209,4.81515935450365,-13.2156723365464,-26.9986108499578,10,10,">60","s"
"193",4147,2,54,58,3,6.9948,1,2,-17.2319901565005,4,-4.30799753912513,"split",23.2492,3.91579,1.55710498848771,-6.85534212944944,-25.6444372744377,10,10,"20-30","s"
"194",4148,2,179,181.2,3,0.492199,1,2,-6.50428281726827,2.19999999999999,-2.95649218966741,"split",37.7089,0.939109,5.69770675190746,-16.3127564265644,-28.5147459957401,9,9,"30-40","s"
"195",4149,2,262.6,264.2,3,3.45091,1,2,0.896632753627808,1.59999999999997,0.560395471017392,"split",60.7661,5.10211,7.36722214868739,7.56484736049277,1.09425796543319,9,9,">60","s"
"196",4151,2,451.6,454,3,2.36228,0,2,-70.7323164988931,2.39999999999998,-29.4717985412057,"split",68.0018,2.64818,4.55745549124363,73.25712767784,-2.03264431229674,9,9,">60","s"
"197",4152,2,156.2,157.2,4,1.48579,0,2,71.2693594369751,1,71.2693594369751,"split",65.3678,1.0489,13.3645473080282,-24.058969347799,33.8458427811478,9,9,">60","s"
"198",4156,2,311.6,313.4,5,1.50763,1,2,2.91878095329586,1.79999999999995,1.6215449740533,"split",34.1781,2.14732,-8.11974546415426,-67.6566609988501,-56.6181345814,9,9,"30-40","s"
"199",4157,2,432,436,5,1.27037,0,2,21.7745793808482,4,5.44364484521205,"split",31.418,1.35283,-18.0941662630276,-89.0295856153139,-49.1608399714381,10,10,"30-40","s"
"200",4159,2,283.8,285.8,6,3.03312,0,2,-54.7230331287061,2,-27.361516564353,"split",54.3548,2.67314,-0.36548331979579,-5.98174692301766,-60.339296731928,9,9,"50-60","s"
"201",4160,2,411.2,412.2,6,5.48048,0,2,-40.640362331915,1,-40.640362331915,"split",153.731,1.36032,1.3255651999012,43.9761720255279,2.01024449371174,10,10,">60","s"
"202",4162,2,22,26,8,3.34616,1,2,49.9171638378846,4,12.4792909594712,"split",37.7344,2.87722,-10.3405152732173,-54.8824520538686,5.37522705723337,8,8,"30-40","s"
"203",4163,2,205.2,206.8,8,9.30084,0,2,3.27790965565785,1.60000000000002,2.04869353478613,"split",86.5138,11.298,0.787968531668686,6.87741345293984,9.367354576929,7,7,">60","s"
"204",4167,2,41.2,42.2,9,1.14921,1,2,36.0333411141607,1,36.0333411141607,"split",68.3256,0.989933,-8.06024859251663,-30.1750845949983,13.9185051116791,9,9,">60","s"
"205",4170,2,303.4,304.4,0,2.78589,0,2,-32.5863573512527,1,-32.5863573512527,"split",484.535,2.40191,-1.03878129417303,NA,NA,9,9,">60","s"
"206",4172,2,374.8,377,1,4.21955,1,2,-2.47444356197506,2.19999999999999,-1.12474707362503,"split",30.4141,3.10657,0.40060963062035,-63.2303930949958,-66.1054462875912,9,9,"30-40","s"
"207",4173,2,181.4,183.2,2,0.494378,1,2,-79.9590571853979,1.79999999999998,-44.4216984363326,"split",476.883,3.04381,-1.32409526545485,83.2904444026583,4.65548248271523,10,10,">60","s"
"208",4176,2,26.6,30.6,3,2.93771,1,2,99.8372457345234,4,24.9593114336308,"split",78.6548,2.4617,-0.351248236178947,0.0901730317747181,100.278667002477,10,10,">60","s"
"209",4178,2,62,66,4,1.84512,0,2,5.6395120788134,4,1.40987801970335,"split",481.727,1.7658,5.92853376415912,-4.7845783050176,-5.07359999036332,10,10,">60","s"
"210",4179,2,92.4,93.6,5,1.8805,0,2,17.6435439223636,1.19999999999999,14.7029532686365,"split",55.3709,1.0037,-1.51171699131962,-7.42171939229177,11.7335415213915,10,10,"50-60","s"
"211",4180,2,196,197.4,5,1.52161,0,2,50.1647540507902,1.40000000000001,35.8319671791357,"split",58.3297,1.13784,2.09418036484745,-19.5558699690749,28.5147037168679,9,9,"50-60","s"
"212",4182,2,399.4,403.4,5,7.59587,1,2,15.5292628856469,4,3.88231572141171,"split",34.4351,5.84681,19.9578391407334,40.3319376585782,35.9033614034916,6,6,"30-40","s"
"213",4183,2,446.2,450.2,5,3.84899,0,2,115.405583645554,4,28.8513959113886,"split",51.0283,2.763,-3.872572279444,-116.310060540034,2.96809538496409,8,8,"50-60","s"
"214",4184,2,106,108,6,6.21989,0,2,-2.81526344097582,2,-1.40763172048791,"split",32.6882,3.25059,4.48305751231614,-30.2000433735521,-37.498364326844,10,10,"30-40","s"
"215",4185,2,160.6,162.4,6,0.766158,1,2,-21.4392842061939,1.80000000000001,-11.9107134478854,"split",57.5996,3.71697,0.706952710224395,1.59967870983088,-20.5465582065874,10,10,"50-60","s"
"216",4187,2,397.6,399,6,5.88888,1,2,55.2329728750755,1.39999999999998,39.4521234821975,"split",20.3328,3.77251,-6.15130161908941,-10.7046384317333,50.6796360624317,7,7,"20-30","s"
"217",4188,2,414,415.6,6,5.87692,1,2,-5.90831898235257,1.60000000000002,-3.6926993639703,"split",41.9531,5.99166,2.60467278710165,31.2245177422533,22.7115259727991,7,7,"40-50","s"
"218",4189,2,455,459,6,2.66555,0,2,-87.9598252566952,4,-21.9899563141738,"split",56.1412,2.2263,-1.67320894683765,95.5593683690728,9.27275205921518,7,7,"50-60","s"
"219",4191,2,339.8,342.4,7,1.68465,0,2,-126.726942378157,2.59999999999997,-48.7411316839073,"split",53.3185,1.77326,0.255982522361799,141.229295145891,14.2463702453717,10,10,"50-60","s"
"220",4192,2,11.8,13.2,8,0.686493,0,2,-7.95471684902216,1.4,-5.6819406064444,"split",20.8502,0.536451,-13.3432363801095,-52.7535650120112,-47.3650454809238,10,10,"20-30","s"
"221",4195,2,158.6,161,9,1.35503,0,2,36.8198447821686,2.40000000000001,15.3416019925702,"split",57.279,0.835002,-2.18744112481058,-44.4476890037726,-5.44040309679344,10,10,"50-60","s"
"222",4196,2,299.6,303.6,9,8.67186,0,2,28.9937313227941,4,7.24843283069851,"split",33.045,6.41063,-2.73849508607832,-49.9738861305024,-18.2416597216301,9,9,"30-40","s"
"223",4199,2,214.8,217.6,0,5.40628,1,2,-11.8721575824483,2.79999999999998,-4.24005627944585,"split",56.117,4.34086,2.89846559289524,NA,NA,7,7,"50-60","s"
"224",4200,2,269,271.6,0,1.14052,1,2,-4.01799112573519,2.60000000000002,-1.54538120220583,"split",41.5554,1.09364,8.71848457892868,-7.83208391441836,-20.5685596190822,9,9,"40-50","s"
"225",4203,2,357,359,0,3.29362,0,2,105.936834581956,2,52.9684172909782,"split",70.4643,6.14513,-5.8179398572126,-66.8314447279732,44.9233297111959,9,9,">60","s"
"226",4205,2,281.8,284.4,1,1.73264,1,2,-2.47601874029414,2.59999999999997,-0.952314900113143,"split",8.97259,0.897988,-12.0558860091747,-74.3412765730359,-64.7614093041553,7,7,"<10","s"
"227",4207,2,404,408,1,3.34939,1,2,-3.51861949267587,4,-0.879654873168966,"split",50.6161,2.14358,7.95624716065895,-44.4976808320991,-55.9725474854339,10,10,"50-60","s"
"228",4208,2,417.6,420.2,1,9.38787,0,2,1.00772034232207,2.59999999999997,0.387584747046957,"split",23.6368,5.9137,2.47914020597015,36.7836133737373,35.3121935100892,10,10,"20-30","s"
"229",4215,2,354.4,357.2,4,5.73122,1,2,17.9179312386209,2.80000000000001,6.3992611566503,"split",37.1127,3.7419,7.80569487000023,109.912733830383,120.024970199004,9,9,"30-40","s"
"230",4216,2,90.8,92.2,5,2.87733,0,2,-6.30547253330318,1.40000000000001,-4.5039089523594,"split",61.6798,2.18231,-3.7129412204767,-92.6492991478863,-95.2418304607128,8,8,">60","s"
"231",4219,2,211.6,213.2,6,0.384322,1,2,47.4525654369119,1.59999999999999,29.6578533980701,"split",56.0312,1.74842,-2.69459650757628,-52.0043189476285,-1.85715700314032,9,9,"50-60","s"
"232",4221,2,349.8,353.8,6,1.57952,0,2,10.4965596495333,4,2.62413991238332,"split",49.2623,1.38846,0.875111152243521,58.0368972230806,67.6583457203704,10,10,"40-50","s"
"233",4222,2,73.6,75.4,7,5.87414,0,2,-4.10619909266149,1.80000000000001,-2.28122171814526,"split",19.4542,9.6679,-2.53404064828642,-53.5912958419255,-55.1634542863006,10,10,"10-20","s"
"234",4223,2,212.4,213.2,7,1.14094,0,2,24.2085305196175,0.799999999999983,30.2606631495226,"split",56.4591,1.20163,1.83309670762846,-26.3713519216173,-3.99591810962822,9,9,"50-60","s"
"235",4224,2,11.2,12.2,8,1.08204,1,2,-18.8712024188821,1,-18.8712024188821,"split",28.7456,2.58832,-0.536775658828339,57.7577491684029,39.4233224083491,10,10,"20-30","s"
"236",4227,2,130.6,131.8,9,3.3809,0,2,-5.79304972036272,1.20000000000002,-4.82754143363553,"split",366.891,2.62829,8.34809928650383,51.1174452115189,36.9762962046524,10,10,">60","s"
"237",4233,2,372.6,375.4,1,7.20102,0,2,5.77049796533343,2.79999999999995,2.06089213047626,"split",36.6289,11.2861,3.47043372809998,11.4517217378099,13.7517859750434,10,10,"30-40","s"
"238",4235,2,3,5,2,9.44354,1,2,-3.36828827754864,2,-1.68414413877432,"split",430.814,6.73649,0.209943998325432,2.58161094162287,-0.996621334251194,10,10,">60","s"
"239",4236,2,28,32,2,6.62687,0,2,1.14315369393122,4,0.285788423482804,"split",100.06,4.71785,8.28869119504031,6.51122442083711,-0.634313080271985,6,6,">60","s"
"240",4237,2,38,38.6,2,15.9069,0,2,35.6498742928551,0.600000000000001,59.4164571547583,"split",88.5506,9.21625,-7.62617100708449,-55.6082278319807,-12.3321825320411,10,10,">60","s"
"241",4238,2,394,395.8,2,7.11507,1,2,-20.7321404831236,1.80000000000001,-11.5178558239575,"split",55.7047,4.07352,2.20959206692641,25.1463617570494,2.20462920699936,9,9,"50-60","s"
"242",4242,2,18.6,21,4,1.72099,0,2,70.3924931094098,2.4,29.3302054622541,"split",22.2598,4.32576,-10.6812400098551,NA,NA,10,10,"20-30","s"
"243",4244,2,229.8,233.6,4,2.2276,1,2,9.91062675522589,3.79999999999998,2.60805967242788,"split",43.3531,1.84228,4.31514200280328,49.1292879026673,54.72477265509,8,8,"40-50","s"
"244",4245,2,375.6,378.2,4,3.71184,1,2,15.1688307694327,2.59999999999997,5.83416568055112,"split",56.2172,4.52768,-7.83568908392618,-70.6593391321267,-47.6548192787678,9,9,"50-60","s"
"245",4249,2,267.4,271.4,6,10.0998,0,2,-67.6861317017312,4,-16.9215329254328,"split",121.309,9.74797,6.47677145472001,61.9258452588817,-12.2370578975695,6,6,">60","s"
"246",4250,2,74,75,7,1.63037,1,2,12.9529761059252,1,12.9529761059252,"split",51.3861,1.54557,-6.50960092239502,-34.5939879531677,-15.1314109248475,9,9,"50-60","s"
"247",4252,2,468.2,471.2,7,0.444614,1,2,-14.9352302461665,3,-4.97841008205549,"split",36.9253,0.555916,-3.47730998316433,-18.9376823229204,-30.3956025859226,10,10,"30-40","s"
"248",4254,2,28,31.2,8,1.47631,0,2,1.6505292803837,3.2,0.515790400119908,"split",99.3268,1.16349,3.16661982377126,1.43078477438774,-0.0853057689998231,6,6,">60","s"
"249",4255,2,53.4,56,8,1.13457,1,2,2.61995691860422,2.6,1.0076757379247,"split",45.1955,0.94987,13.7789179342079,66.2762337209613,55.1172727053577,9,9,"40-50","s"
"250",4256,2,208.6,211,8,0.239816,1,2,116.625474941689,2.40000000000001,48.5939478923701,"split",74.9324,0.50741,-10.5983213841297,-125.506168118901,1.71762820691706,10,10,">60","s"
"251",4260,2,40.8,44.8,0,11.0541,0,2,34.3915965769653,4,8.59789914424133,"split",58.2436,6.45853,-4.1120961533819,-61.4422526825402,-22.938559952193,6,6,"50-60","s"
"252",4261,2,132.6,133.6,0,0.735003,0,2,16.2585455843927,1,16.2585455843927,"split",33.9228,0.451527,9.58273439834399,NA,NA,6,6,"30-40","s"
"253",4263,2,192.4,196.4,1,5.3394,0,2,8.36199840984319,4,2.0904996024608,"split",29.5823,4.68617,12.7039361810659,22.1135792785898,17.7716415073671,8,8,"20-30","s"
"254",4264,2,240.6,244.4,1,1.9471,0,2,1.33489361525856,3.80000000000001,0.351287793489094,"split",20.6873,1.42033,-5.00684069306706,1.90945782100822,8.25119212933385,7,7,"20-30","s"
"255",4265,2,346,348.4,1,5.50044,1,2,-19.8926111259635,2.39999999999998,-8.28858796915153,"split",37.0396,4.51262,4.33117123851328,72.3027509438508,48.078968579374,7,7,"30-40","s"
"256",4266,2,449.2,453.2,1,0.801998,0,2,62.7654132334062,4,15.6913533083516,"split",60.6761,0.977653,-0.0135183707855063,-65.4894332409432,-2.71050163675148,8,8,">60","s"
"257",4269,2,110.6,114.2,2,1.07767,1,2,-10.1622215192514,3.60000000000001,-2.82283931090315,"split",34.4138,1.28136,-2.77619814647133,-64.1133411971635,-71.4993645699436,7,7,"30-40","s"
"258",4271,2,77.6,79.6,3,2.293,0,2,18.742455270796,2,9.37122763539798,"split",61.8125,1.84742,-7.81386327484038,-13.1600380850636,13.3962804605727,7,7,">60","s"
"259",4273,2,31,31.8,4,1.97565,1,2,-22.3177500209068,0.800000000000001,-27.8971875261335,"split",59.2621,1.93861,17.1472448465798,8.8987188173836,-30.566276050103,8,8,"50-60","s"
"260",4275,2,112.8,114.6,4,9.15315,1,2,-25.9174010937336,1.8,-14.3985561631853,"split",48.1113,8.10167,28.949552944051,10.6148649267398,-44.2520891110448,6,6,"40-50","s"
